"","publisher","journal","role","editor","affiliation","url","date"
"725","Longdom","Journal of Applied Pharmacy","Editorial Board","Mahmoud AbouLaila","Associate Professor, Department of Parasitology, Faculty of Veterinary Medicine University of Sadat City, Egypt","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"726","Longdom","Journal of Applied Pharmacy","Editorial Board","Syed Atif Abbas","Deputy Dean, School of Pharmacy Taylor University, Malaysia","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"727","Longdom","Journal of Applied Pharmacy","Editorial Board","Rajesh Wakaskar","Formulation Scientist, Insys Therapeutics Arizona, USA","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"728","Longdom","Journal of Applied Pharmacy","Editorial Board","Mehmet Varol","Faculty of Science, Department of Molecular Biology and Genetics Mugla Sitki Kocman University, Turkey","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"729","Longdom","Journal of Applied Pharmacy","Editorial Board","Biswa Mohan Sahoo","HOD & Associate Professor, Dept. of Pharmaceutical Chemistry, Vikas College of Pharmacy Andhra Pradesh, India","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"730","Longdom","Journal of Applied Pharmacy","Editorial Board","Dr. M. Joyce Nirmala","Young Scientist (DST-SERB), Department of Chemical Engineering Indian Institute of Technology, India","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"731","Longdom","Journal of Applied Pharmacy","Editorial Board","Sunil Kumaar Ramasahayam","Senior Scientist United States","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"732","Longdom","Journal of Applied Pharmacy","Editorial Board","Rabab Kamel Mahmoud","Assistant Professor of Pharmaceutical Sciences, National Research Center NRC Cairo, Egypt","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"733","Longdom","Journal of Applied Pharmacy","Editorial Board","Sandeep Kumar K","Assistant Professor, Institute of Postgraduate Medical Education & Research India","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"734","Longdom","Journal of Applied Pharmacy","Editorial Board","Srinath Rangappa","Department of Pharmaceutics & Drug Delivery The University of Mississippi, USA","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"735","Longdom","Journal of Applied Pharmacy","Editorial Board","Shahin Gavanji","Department of Biotechnology University of Isfahan, Iran","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"736","Longdom","Journal of Applied Pharmacy","Editorial Board","Abhijeet Maurya","ORISE Postdoctoral Fellow, Science Staff (Immediate Office), Office of Pharmaceutical Quality (OPQ), Food and Drug Administration, Silver Springs, MD The University of Mississippi, USA","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"737","Longdom","Journal of Applied Pharmacy","Editorial Board","Dr. Mauro luisetto","Pharmacologist European Specialist in Laboratory Medicine Hospital Pharmacist?s manager Italy","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"738","Longdom","Journal of Applied Pharmacy","Editorial Board","Nilesh Jain","Associate Professor, Sagar Institute of Research Technology & Sciences-Pharmacy Bhopal, India","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"739","Longdom","Journal of Applied Pharmacy","Editorial Board","Mehdi Fatahi Bafghi","Assistant professor Shahid Sadoughi University, Yazd, Iran","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"740","Longdom","Journal of Applied Pharmacy","Editorial Board","Fareeduddin Quadri Syed","Department of Biological Sciences Jeddah King Abdulaziz University, Saudi Arabia","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"741","Longdom","Journal of Applied Pharmacy","Editorial Board","Sidharth Mehan","Associate Professor, Department of Pharmacology, ISF College of Pharmacy India","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"742","Longdom","Journal of Applied Pharmacy","Editorial Board","Iman Mohammed Rashed Alfagih","Department of Pharmaceutics College of Pharmacy Female Campus King Saud University, Saudi Arabia","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"743","Longdom","Journal of Applied Pharmacy","Editorial Board","Riham Mohamed Elshafie","Manager of Drug Information Center / ASUSH Taibah University / Almadinah Almunawarah / KSA, Ain Shams University / Cairo / Egypt, Egypt","https://www.longdom.org/applied-pharmacy/editorial-board.html",2021-05-17
"744","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Mauro Lenzi","Editor-in-Chief Director, Lagoon Ecology and Aquaculture Laboratory (LEALab) Orbetello Pesca Lagunare Company, Italy","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"745","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Hiran Dutta","Editor-in-Chief Professor Emeritus, Department of Biological Sciences Kent state University, USA","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"746","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Zhigang Zhou","Editor-in-Chief Director, Department of Aquaculture Nutrition and Feed Chinese Academy of Agricultural Sciences, China","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"747","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Barbara A Rasco","Professor, School of Food Science Washington State University, USA","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"748","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Dr. Francesco Buonocore","Researcher, Department of Environmental Sciences University of Tuscia, Italy","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"749","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Jose Arturo Sanchez Paz","Comprehensive Aquaculture Analysis Laboratory, Center for Biological Research of the Northwest, SC (CIBNOR) Mexico","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"750","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Monique Mancuso","Researcher, Institute for Coastal Marine Environment of Messina? Italy","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"751","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Akinrotimi Ojo Andrew, Ph D","Principal Research Officer,Nigeria Institute for Oceanography and Marine Research Nigeria","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"752","Longdom","Journal of Aquaculture Research & Development","Editorial Board","John L Zhou","Professor, Department Environmental Engineering London South Bank University<U+FEFF>, UK","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"753","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Martin Sullivan","Professor, School of Veterinary Medicine, College of Medical, Veterinary & Life Sciences University of Glasgow, UK","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"754","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Konrad Dabrowski","Professor, School of Environment and Natural Resources The Ohio State University, USA","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"755","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Tiantian Zhang","Professor, Department of Cryobiology University of Bedfordshire, UK","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"756","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Maria Jose Felix Saavedra","Associate Professor, School of Agrary and Veterinary Sciences University of Trás-os-Montes and Alto Douro, Portugal","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"757","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Klaus Becker","Professor, Department of Aquaculture Systems and Animal Nutrition University of Hohenheim, Germany","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"758","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Marisa Manzano","Associate Professor, Department of Food Science University of Udine<U+FEFF>, Italy","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"759","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Hiroshi Ogata","Director, Stock Enhancement Technology Development Center, National Research Institute of Aquaculture Japan","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"760","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Antonino Nizza","Professor, Faculty of Veterinary Medicine University of Naples, Italy","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"761","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Keisuke G Takahashi","Associate Professor, Graduate School of Agricultural Science Tohoku University, Japan","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"762","Longdom","Journal of Aquaculture Research & Development","Editorial Board","I-Shiung Chen","Professor, Institute of Marine Biology National Taiwan Ocean University, Taiwan","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"763","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Ahmed M Darwish","Professor of Biology, Director of Life Science Resource Center Indiana University Purdue University Fort Wayn, USA","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"764","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Brian S Shepherd","Adjunct Associate Professor, Department of Biological Sciences University of Wisconsin at Milwaukee, USA","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"765","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Pedro E Saucedo","Biologist, Center for Biological Research of the Northwest, SC (CIBNOR) Mexico","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"766","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Jorge M O Fernandes","Associate Professor, Department of Molecular Biology Bodø University College, Norway","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
"767","Longdom","Journal of Aquaculture Research & Development","Editorial Board","Ioannis Zabetakis","Assistant Professor, Department of Chemistry University of Athens, Greece","https://www.longdom.org/aquaculture-research-development/editorial-board.html",2021-05-17
