publisher	journal	role	editor	affiliation	url	date
Springer Nature	npj Parkinson's Disease	Editorial Board	K. Ray Chaudhuri, MD FRCP DSc	NA	https://www.nature.com/npjparkd/editors	2022-02-10
Springer Nature	npj Parkinson's Disease	Editorial Board	David Sulzer, PhD	NA	https://www.nature.com/npjparkd/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Trever Bivona MD, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Malak Abedalthagafi, MD, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Leila Akkari, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Pedro Ballester, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Matthew Gubin, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Clare Turnbull, MD PhD MA MSc MRCP MFPH	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Kris C. Wood, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Seiji Yano, MD, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Precision Oncology	Editorial Board	Ann M. Bode, PhD	NA	https://www.nature.com/npjprecisiononcology/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Dr. Ioanna Tsiligianni,	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	MD, PhD, MPH	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Sinthia Zrinka Bosnic-Anticevich, PhD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Dr. Amy Hai Yan Chan, PhD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Niels H. Chavannes, MD, PhD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Sanjay H. Chotirmall, MD, PhD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Anthony D'Urzo, MD, MSc, BPHE, CCFP, FCFP	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Tiago Maricoto, MD, PhD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Honorary Prof. Ee Ming Khoo, MBBS, MRCGP, MD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Dr. Irem Patel, PhD, FRCP	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Hilary Pinnock, MB, ChB, MRCGP, MD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Dr. Job FM van Boven, PharmD, PhD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Claus Vogelmeier	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Arzu Yorgancıoğlu	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Primary Care Respiratory Medicine	Editorial Board	Prof. Gopal Netuveli, PhD	NA	https://www.nature.com/npjpcrm/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Sven Rogge, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Michael Bremner, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Almut Beige, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Dominic Berry, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Johannes Borregaard, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Sarah Croke, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Simon Devitt, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Yvonne Gao, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Sam Gorman, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Hanhee Paik, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Michelle Simmons, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Philip Walther, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Nathan Wiebe, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Feihu Xu, PhD	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	David Awschalom	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Michael Biercuk	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Paola Cappellaro, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Yu-Ao Chen, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Andrew Childs, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Klaus Ensslin, PhD,	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Mark Eriksson, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Alessandro Fedrizzi, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Austin Fowler, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Jay Gambetta, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Lloyd Hollenberg, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Atac Imamoglu, PhD,	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Elham Kashefi, PhD,	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Ping Koy Lam, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Daniel Loss, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Marco Lucamarini, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Charles Marcus, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Christopher Monroe, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Franco Nori, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Jeremy O'Brien, PhD,	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Tim Ralph, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Robert J. Schoelkopf, PhD,	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Jacob Taylor, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Lieven Vandersypen, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Jelena Vuckovic, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Jörg Wrachtrup, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Amir Yacoby, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Information	Editorial Board	Yoshihisa Yamamoto, PhD, 	NA	https://www.nature.com/npjqi/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Sang-Wook Cheong, PhD	Sang-Wook Cheong, PhD Dept. of Physics and Astronomy Rutgers University NJ, USA	https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Steven Kivelson, PhD		https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Jun-Ming Liu, PhD	Jun-Ming Liu, PhD State Key Laboratory of Solid State Microstructures Nanjing University Jiangsu, China	https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Shuai Dong, PhD	Shuai Dong, PhD Professor, School of Physics Southeast University Nanjing, China	https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Carsten Honerkamp, PhD	Carsten Honerkamp, PhD Institut für Theoretische Festkörperphysik Aachen University Aachen, Germany	https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Rongying Jin, PhD	Rongying Jin, PhD Dept. of Physics and Astronomy University of South Carolina SC, USA	https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Sergey Savrasov, PhD		https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Takashi Takahashi, PhD	Takashi Takahashi, PhD Advanced Inst. for Materials Research Tohoku University Tohoku, Japan Professor Takahashi has studied a variety of materials by angle-resolved photoemission spectroscopy, including cuprate high-Tc superconductors, Fe-based superconductors, MgB2 and related materials, graphite, graphite intercalation compounds, fullerenes, heavy-fermion materials, Kondo insulators, one-dimensional organic conductors and ladder and chain compounds. His current research focuses on topological insulators and related materials, graphene, transition-metal dichalcogenides and atomically thin Fe-based superconductors.	https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Quantum Materials	NA	Hai-Hu Wen, PhD		https://www.nature.com/npjquantmats/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Karen L. Christman, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Purushothama Rao Tata, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Lesley W. Chow, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Stefanie Dimmeler, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Jianping Fu, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Meritxell Huch, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Nick Barker, PhD 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	​Shoumo Bhattacharya	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Cedric Blanpain	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, MD, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Andrew Brack	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Nenad Bursac	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Stuart Forbes, FRSE, FMedSci 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Gerald de Haan	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, PhD 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	​Magdalena Götz	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, PhD 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	​Richard Harvey	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, PhD 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Karen Hirschi	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Salman Khetani	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Michael Lotze	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Paul Martin	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, BSc, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Alexandra Naba, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Andras Nagy	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Laura Niklason	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, PhD, MD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Martin Pera	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Enzo Porrello, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Ken Poss	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Olivier Pourquie	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	​Fred Relaix	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, PhD 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Thomas Rando, MD, PhD 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Michael Rudnicki, OC, PhD, FRSC	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Susanne Sattler	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Michael Schneider	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Michal Schwartz	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	, PhD 	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	​Samuel Stupp	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Shahragim Tajbakhsh	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Regenerative Medicine	Editorial Board	Qi Zhou, PhD	NA	https://www.nature.com/npjregenmed/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	James H. Meador-Woodruff, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Professor Paola Dazzan, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Professor Ariel Y. Deutch, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Professor Daniel Martins-de-Souza, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	André Aleman, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Celso Arango, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Kristen Brennand, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Peter F. Buckley, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Cheryl M. Corcoran, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Michael Davidson, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Lynn E. DeLisi, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Kim Q. Do, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Enrico Domenici, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Erica Duncan, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Robin Emsley, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Anthony Grace, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	René S. Kahn, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Kiyoto Kasai, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	James Kennedy, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Jun Soo Kwon, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Adrienne C. Lahti, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Stephen R. Marder, MD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Patrick McGorry, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Holly Moore, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Robin M. Murray, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Panos Roussos, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Akira Sawa, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Cynthia Shannon Weickert, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Dame Til Wykes, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Schizophrenia	Editorial Board	Alison Yung, MD, PhD	NA	https://www.nature.com/npjschz/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Pingfan Rao, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Hongda Chen, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Christopher Elliott, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Li-Jing Ke, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Kenji Sato, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Jennifer Wan, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Weibiao Zhou, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Professor Baoguo Sun	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Sharon Shoemaker, PhD	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Jose Miguel Aguilera, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	V. M. Balasubramaniam, PhD,	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Ruth M. Barrientos, PhD,	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Luis Botana, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Ken Buckle, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Jian-She Chen, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Pavinee Chinachoti, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Roger A. Clemens, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Kai Cui, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Ralf Greiner, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Brian Guthrie, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Anne-Marie Hermansson, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Lucy Sun Hwang, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Frans Kampers, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Dietrich Knorr, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Bruno Le Bizec, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Huub Lelieveld, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Peter Lillford, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	John McDermott, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Yoshinori Mine, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Alyson Mitchell, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Kevin Moore, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Katsuyoshi Nishinari, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Ruth Oniang'o, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Vish Prakash, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Raymond Rodriguez, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Delia Rodriguez-Amaya, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Israel Sam Saguy, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Mary Schmidl, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	James Seiber, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Carolyn Slupsky, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Sarah Spencer, PhD,	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Erik van der Linden, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Qiang Wang, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Hang Xiao, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Rickey Y. Yada, PhD, 	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Food	Editorial Board	Wallace Yokayama, PhD,	NA	https://www.nature.com/npjscifood/editors	2022-02-10
Springer Nature	npj Science of Learning	Editorial Board	Professor Pankaj Sah, PhD	NA	https://www.nature.com/npjscilearn/editors	2022-02-10
Springer Nature	npj Science of Learning	Editorial Board	Professor Nancy Law, BSc, MPhil, Cert. Ed. (H.K.), PhD (Lon.)	NA	https://www.nature.com/npjscilearn/editors	2022-02-10
Springer Nature	npj Science of Learning	Editorial Board	Johan Mårtensson, PhD	NA	https://www.nature.com/npjscilearn/editors	2022-02-10
Springer Nature	npj Science of Learning	Editorial Board	Professor Tracey Tokuhama-Espinosa, PhD, Ed. M.	NA	https://www.nature.com/npjscilearn/editors	2022-02-10
Springer Nature	npj Science of Learning	Editorial Board	Dr. Gregory Quirk, PhD	NA	https://www.nature.com/npjscilearn/editors	2022-02-10
Springer Nature	npj Science of Learning	Editorial Board	Prof. Ron Stoop, PhD	NA	https://www.nature.com/npjscilearn/editors	2022-02-10
