"","publisher","journal","role","editor","affiliation","url","date"
"1344","SciTechnol","Vector Biology Journal","Editorial Board","Fidel De La Cruz Hernandez","Infectomics and Molecular Pathogenesis,Mexico ","https://www.scitechnol.com/editorialboard-vector-biology-journal.php",2021-05-19
"1345","SciTechnol","Vector Biology Journal","Editorial Board","Wang Wei ","
 Jiangsu Institute of Parasitic Diseases,China","https://www.scitechnol.com/editorialboard-vector-biology-journal.php",2021-05-19
"1346","SciTechnol","Vector Biology Journal","Editorial Board","June Der Lee","Department of Parasitology Kaohsiung Medical University, Taiwan","https://www.scitechnol.com/editorialboard-vector-biology-journal.php",2021-05-19
"1347","SciTechnol","Vector Biology Journal","Editorial Board","Ricardo Andrade Barata","Departamento de Ciências BiológicasUniversidade Federal dos Vales do Jequitinhonha e Mucuri, Brasil.","https://www.scitechnol.com/editorialboard-vector-biology-journal.php",2021-05-19
"1348","SciTechnol","Vector Biology Journal","Editorial Board","Hanafi Bojd","Medical Entomology & Vector ControlTehran University of Medical Science, Iran","https://www.scitechnol.com/editorialboard-vector-biology-journal.php",2021-05-19
"1349","SciTechnol","Vector Biology Journal","Editorial Board","Lalitha Gupta","Department of Biological Sciences Laboratory of Molecular Parasitology and Vector BiologyBirla Institute of Technology & Science, India","https://www.scitechnol.com/editorialboard-vector-biology-journal.php",2021-05-19
"1350","SciTechnol","Vector Biology Journal","Editorial Board","Sarita Kumar","Acharya Narendra Dev College,University of Delhi, India","https://www.scitechnol.com/editorialboard-vector-biology-journal.php",2021-05-19
"1351","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","S K Bhatnagar","Department of Cell BiologyCollege of BiotechnologyIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1352","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Abbas Amini","School of Computing, Engineering and MathematicsWestern Sydney UniversityAustralia
 ","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1353","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Ivanov Vyacheslav Borisovich","Department of EcologyNizhnevartovsk State UniversityRussia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1354","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Christos Katsaros, PhD","Department of Cell BiologyNational and Kapodistrian University of AthensGreece","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1355","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Stefan Kraan, PhD","Ocean Harvest TechnologiesIreland","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1356","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Dolly Wattal Dhar, PhD","Indian Agricultural Research InstituteIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1357","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Talwinder Kahlon, PhD","Healthy Processed Foods ResearchUnited States Department of AgricultureUSA","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1358","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Arvind Kumar","Vice-ChancellorRani Lakshmi Bai Central Agricultural UniversityIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1359","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Ranbir Chander Sobti, PhD","Department of BiotechnologyBabasaheb Bhimrao Ambedkar UniversityIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1360","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","P W Ramteke, PhD","Department of Biological SciencesAllahabad Agricultural InstituteIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1361","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","M K Dhar, PhD","Department of BiotechnologyUniversity of JammuIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1362","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","B R Chaudhary, PhD","Botany DepartmentBanaras Hindu UniversityIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1363","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","SK Prabhuji, PhD","Biotechnology and Molecular Biology CentreMahatma Gandhi Post Graduate CollegeIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1364","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Sistla durga srinivasa Murthy, PhD","Department of BiochemistrySri Venkateswara UniversityIndia
 ","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1365","SciTechnol","VEGETOS: An International Journal of Plant Research","Editorial Board","Y Vimala, PhD","Department of BotanyChoudary Charan Singh UniversityIndia","https://www.scitechnol.com/editorialboard-vegetos.php",2021-05-19
"1366","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Yinduo Ji, PhD ","Department of Veteirnary and Biomedical Sciences University of Minnesota, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1367","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","David A Williams, PhD ","Editorial Board Members:
Department of Veterinary Clinical Medicine University of Illinois, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1368","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","James J England, PhD ","Department of Animal and Veterinary Science University of Idaho, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1369","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Samuel Maheswaran, PhD ","Department of Veterinary and Biomedical Sciences University of Minnesota, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1370","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Madison Powell, PhD ","Department of Animal and Veterinary Science University of Idaho, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1371","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Radhey Shyam Kaushik, PhD ","Department of Biology and Microbiology/Veterinary Science South Dakota State University, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1372","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Roger M Clemmons, PhD ","Department of Small Animal Clinical Sciences University of Florida, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1373","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Jeffrey R Abbott, PhD ","Department of Infectious Diseases and Pathology University of Florida, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1374","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Amy L MacNeill, PhD ","Department of Pathobiology University of Illinois, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1375","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Zheng Xing, PhD ","Department of Veterinary and Biomedical Sciences University of Minnesota, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1376","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Makoto Senoo, PhD ","Department of Animal Biology University of Pennsylvania , USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1377","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Ikhide G Imumorin, PhD ","College of Agriculture and Life Sciences International Programs (IP/CALS) Cornell University, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1378","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Kuldeep Singh, PhD ","Department of Pathobiology University of Illinois, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1379","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Zhangrui Cheng, PhD ","Department of Production and Population Health University of London, UK
 ","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1380","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Angela G Chang, DVM ","Stanford School of Medicine, USA","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1381","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","David Williams, PhD ","Department of Veterinary Medicine University of Cambridge, UK","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1382","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Joy Archer, PhD ","Department of Veterinary Medicine University of Cambridge, UK","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1383","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Jagat R Kanwar, PhD ","Institute of Technology Research and Innovation Deakin University, Australia","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1384","SciTechnol","Journal of Veterinary Science & Medical Diagnosis ","Editorial Board","Mahendra Pal, PhD ","College of Veterinary MedicineAddis Ababa University, Ethiopia","https://www.scitechnol.com/editorialboard-veterinary-science-medical-diagnosis.php",2021-05-19
"1385","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Jie Hu, PhD","College of Nursing The Ohio State University, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1386","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Jimmy T. Efird, PhD","Department of Public HealthEast Carolina University, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1387","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Elizabeth Barrett Connor, MD","Department of Family Medicine and Public HealthUniversity of California-San Diego, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1388","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Natalie L. Rasgon, PhD","Department of Psychiatry and Behavioral Sciences and Obstetrics and GynecologyStanford School of Medicine, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1389","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Levi S. Downs, MD, PhD","Department of Obstetrics, Gynecology and Women's HealthUniversity of Minnesota, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1390","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Lisa Eckenwiler, PhD","Center for Health Policy Research and EthicsGeorge Mason University, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1391","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Caroline J Easton, PhD","Department of Psychiatry, Addictions and Substance Abuse ProgramsYale University School of Medicine, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1392","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Jean J. Latimer, PhD","Department of Pharmaceutical SciencesNova Southeastern University, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1393","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Roger Shipley, Ed.D","Department of Health StudiesTexas Womans University, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1394","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Patricia B. Crane, PhD","School of NursingThe University of North Carolina at Greensboro, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1395","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","David Kahn, MD, PhD","Division of Plastic SurgeryStanford University Medical Center, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1396","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Togas Tulandi, MD","Department of Obstetrics and GynecologyMcGill University, Canada","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1397","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Izzeldin Abuelaish, MD, PhD","Division of Global HealthUniversity of Toronto, Canada","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1398","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Nancy Winterbauer, PhD","Department of Public HealthEast Carolina University, USA","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1399","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Marlene Shehata, PhD","Professor of Pharmaceuticals Marlene Shehata Pharmaceuticals, Canada","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1400","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Diego Signorello, MD, PhD","Department of Urology Bressanone Hospital, Italy","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1401","SciTechnol","Journal of Womens Health, Issues and Care ","Editorial Board","Selcuk Sarikaya, MD","Department of Urology Kecioren Research and Training Hospital, Turkey","https://www.scitechnol.com/editorialboard-womens-health-issues-care.php",2021-05-19
"1402","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Dr. Filipa Novais","Psychiatrist, Hospital Universitário de Santa Maria, Lisboa (Portugal)
Full time clinical practice in Psychiatry
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1403","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Mark Hyman Rapaport","Department of Psychiatry and Behavioral SciencesEmory University School of Medicine, USA
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1404","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Sam Vaknin","Professor of Psychology,
Southern Federal University
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1405","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Thomas J R Beveridge, PhD","Physiology & Pharmacology Wake Forest University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1406","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Roberto Maniglio ","Clinical Psychology Mercatorum University, Rome, Italy","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1407","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Mojtaba Mafi","Medical Doctor/Physician, Medicine 
Tehran University of Medical Sciences 
Tehran 
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1408","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Amy L Copeland, PhD","Department of PsychologyLouisiana State University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1409","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Lisa M Najavits, PhD","Department of PsychiatryBoston University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1410","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Robert Freedman, PhD","Psychiatry and Behavioral NeurosciencesWayne State University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1411","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Patrick Sherry, PhD","Counseling Psychology ProgramUniversity of Denver, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1412","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Ann Melvin, PhD","Department Of Human ServicesUniversity of Illinois at Springfield, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1413","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Jennifer G Plebani, PhD","Department of PsychiatryUniversity of Pennsylvania, USA
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1414","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Patricia Junquera, MD","Department of Psychiatry & Behavioral HealthFIU-Herbert Wertheim College of Medicine, USA
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1415","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Valerie ED Russel, PhD","Department of Leadership and Professional DevelopmentFlorida International University, USA
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1416","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Ying He, PhD","Department of Biopharmaceutical SciencesUniversity of Illinois at Chicago, USA
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1417","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Rong Chen, PhD","Department of Physiology & PharmacologyWake Forest University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1418","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Grace X Ma, PhD","Department of  Public HealthTemple University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1419","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Doo-Sup Choi, PhD","Neurobiology of Alcoholism and Drug AddictionMayo Clinic College of Medicine, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1420","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Mustafa al Absi, PhD","Department of Family Medicine and Behavioral SciencesUniversity of Minnesota Medical School, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1421","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Christine Bard, PhD","Department of Counseling PsychologyAlder School of Professional Psychology, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1422","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Sharon Davis, PhD","Arkansas State University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1423","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Dana K Smith, PhD","Oregon Research Institute, USA
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1424","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Richard Lamb, PhD","Department of Psychiatry and PharmacologyUniversity of Texas Health Science Center, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1425","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Roger D Weiss, MD","Department of PsychiatryMcLean Hospital, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1426","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Jered B Kolbert, PhD","Department of Counseling, Psychology, and Special EducationDuquesne University, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1427","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Matthew E Sprong","Northern Illinois University, USA
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1428","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Jiang John Chen, Ph D","Research ScientistVirginia Tech Carilion Research Institute,
USA
 
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1429","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Kristin Ostlie, PhD","Department of Physical Medicine and RehabilitationInnlandet Hospital Trust, Norway","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1430","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Bernard Le Foll, PhD","University of Toronto, Canada","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1431","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","WK Tang, PhD","Department of Psychiatry,The Chinese University of Hong Kong, Hong Kong","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1432","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Bonnie Lee, PhD","Faculty of Health Sciences (Addictions Counselling)University of Lethbridge, Canada
","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1433","SciTechnol","Journal of Addictive Behaviors,Therapy & Rehabilitation","Editorial Board","Victor Andreev, PhD","Department of Biochemistry and Molecular BiologyUniversity of Miami, USA","https://www.scitechnol.com/editorialboard-addictive-behaviors-therapy-rehabilitation.php",2021-05-19
"1434","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Anjanapura Venkataramanaiah Raghu ","Professor, Department of Chemistry, 
FET, Jain Deemed-to-be University, INDIA
","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1435","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Anjanapura Venkataramanaiah Raghu","","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1436","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Prokai-Tatrai Katalin, PhD","Department of Pharmaceutical Sciences University of North Texas Health Science Center,
USA","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1437","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Ken H. Young, MD, PhD","Department of Medicine The University of Texas MD Anderson Cancer Center,
USA","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1438","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","John D Shaughnessy, PhD","Department of Medicine,Hematology and Medical Oncology Icahn School of Medicine at Mount Sinai,
USA","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1439","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Qiang Cheng, PhD","Department of Bio Informatics  Southern Illinois University,
USA","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1440","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Ebomoyi William, PhD","Department of Health Studies Chicago State University,
USA","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1441","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","David John Barnes, MBBS","Department of Respiratory and Sleep Disorder University of Sydney,
Australia","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1442","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Pagona Papakonstantinou, PhD","Department of Nanotechnology and Integrated Bioengineering Ulster University,
Northern Ireland","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1443","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Emilio Bucio, PhD","Department of Chemist physics National University of Mexico,
Mexico","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1444","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Akira Sugawara, PhD","Department of Molecular Endocrinology Tohoku University,
Japan","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1445","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Alexander Poletaev, MD","Department of Medicine Medical Research Center Immunculus,
Russia","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1446","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Balamurugan Appakalai, PhD","Department of Surgery University of Louisville, 
USA","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1447","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Wenfei Jin, PhD","Department of Biology Southern University of Science and Technology,
China","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1448","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Adrian Nicolae Branga, PhD","Department of Informatics Lucian Blaga University of Sibiu,
Romania","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1449","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Tawfik A Saleh, PhD","Department of Chemistry King Fahd University of Petroleum & Minerals,
Saudi Arabia","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1450","SciTechnol","Advanced Biomedical Research and Innovation","Editorial Board","Ajay Kumar Mishra, PhD ","Department of Nanoscience & Nanotechnology University of Johannesburg,
South Africa","https://www.scitechnol.com/editorialboard-advanced-biomedical-research-innovation.php",2021-05-19
"1451","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Richard Schulz, PhD","Department of Psychology  University of Pittsburgh, USA","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1452","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Howard A Palley, PhD","Department of Social Policy  University of Maryland, USA","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1453","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Bruce A Stevens, PhD","Department of Ageing and Practical Theology Charles Sturt University, Australia","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1454","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Harvey L Sterns, PhD","","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1455","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Ladislav Volicer, MD, PhD","Department of Aging Studies  University of South Florida, USA","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1456","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Lin Zhan, PhD ","Department of Nursing University of Memphis, USA","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1457","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Morton A Lieberman, PhD","Department of Psychiatry University of California, USA","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1458","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Yuegang Zuo, PhD ","Department of Chemistry and Biochemistry  University of Massachusetts Dartmouth, USA","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
"1459","SciTechnol","Journal of Aging and Geriatric Medicine","Editorial Board","Steven Wagner, PhD","Department of Neuroscience  University of California, San Diego, USA","https://www.scitechnol.com/editorialboard-aging-geriatric-medicine.php",2021-05-19
